cadena,bandera,provincia,lat,lon,id_comercio,id_sucursal
Vea,Vea,AR-B,-34.476898,-58.573299,9,235
Vea,Vea,AR-B,-34.474499,-58.625702,9,5626
Vea,Vea,AR-B,-34.471298,-58.517899,9,1
Vea,Vea,AR-B,-34.456600,-58.625900,9,697
Vea,Vea,AR-B,-34.446899,-58.545700,9,628
Vea,Vea,AR-B,-34.446301,-58.744999,9,61
Vea,Vea,AR-B,-34.442699,-58.873100,9,5211
Vea,Vea,AR-B,-34.436001,-58.807999,9,662
Vea,Vea,AR-B,-34.400501,-58.654800,9,138
Vea,Vea,AR-B,-34.357800,-58.795101,9,5214
Vea,Vea,AR-B,-34.196098,-60.733898,9,668
Vea,Vea,AR-B,-33.898800,-60.576302,9,669
Vea,Vea,AR-C,-34.674599,-58.462799,9,5201
Vea,Vea,AR-C,-34.638199,-58.378799,9,741
Vea,Vea,AR-C,-34.629501,-58.447800,9,701
Vea,Vea,AR-C,-34.628201,-58.460800,9,3
Vea,Vea,AR-C,-34.624500,-58.406601,9,696
Vea,Vea,AR-C,-34.622101,-58.436798,9,247
Vea,Vea,AR-C,-34.621601,-58.427799,9,240
Vea,Vea,AR-C,-34.619202,-58.361500,9,5213
Vea,Vea,AR-C,-34.617199,-58.435001,9,30
Vea,Vea,AR-C,-34.614799,-58.434898,9,119
Vea,Vea,AR-C,-34.614700,-58.435001,9,121
Vea,Vea,AR-C,-34.610600,-58.440102,9,5260
Vea,Vea,AR-C,-34.609600,-58.467499,9,5263
Vea,Vea,AR-C,-34.603298,-58.426399,9,48
Vea,Vea,AR-C,-34.600201,-58.504002,9,237
Vea,Vea,AR-C,-34.599998,-58.431198,9,5231
Vea,Vea,AR-C,-34.599201,-58.419899,9,19
Vea,Vea,AR-C,-34.598499,-58.403198,9,10
Vea,Vea,AR-C,-34.596401,-58.387600,9,2
Vea,Vea,AR-C,-34.596401,-58.390202,9,137
Vea,Vea,AR-C,-34.594101,-58.379101,9,5276
Vea,Vea,AR-C,-34.593800,-58.398899,9,35
Vea,Vea,AR-C,-34.592999,-58.392601,9,25
Vea,Vea,AR-C,-34.591801,-58.379299,9,46
Vea,Vea,AR-C,-34.591000,-58.410500,9,22
Vea,Vea,AR-C,-34.589699,-58.388599,9,18
Vea,Vea,AR-C,-34.586800,-58.410900,9,23
Vea,Vea,AR-C,-34.585899,-58.407398,9,39
Vea,Vea,AR-C,-34.584702,-58.468498,9,5259
Vea,Vea,AR-C,-34.583599,-58.448601,9,700
Vea,Vea,AR-C,-34.580101,-58.409199,9,15
Vea,Vea,AR-C,-34.577202,-58.430000,9,5961
Vea,Vea,AR-C,-34.574501,-58.427200,9,5206
Vea,Vea,AR-C,-34.572899,-58.461399,9,54
Vea,Vea,AR-C,-34.569599,-58.473000,9,107
Vea,Vea,AR-C,-34.565498,-58.436798,9,916
Vea,Vea,AR-C,-34.564602,-58.451698,9,977
Vea,Vea,AR-C,-34.562199,-58.454601,9,38
Vea,Vea,AR-C,-34.560902,-58.452000,9,12
Vea,Vea,AR-C,-34.560799,-58.449902,9,14
Vea,Vea,AR-D,-33.680599,-65.463997,9,423
Vea,Vea,AR-D,-33.306499,-66.323601,9,860
Vea,Vea,AR-D,-33.296799,-66.338997,9,853
Vea,Vea,AR-E,-33.010601,-58.527901,9,686
Vea,Vea,AR-E,-31.755100,-60.499298,9,943
Vea,Vea,AR-E,-31.384399,-58.021198,9,854
Vea,Vea,AR-E,-30.762501,-57.993900,9,685
Vea,Vea,AR-F,-29.429501,-66.854103,9,708
Vea,Vea,AR-F,-29.401800,-66.853104,9,705
Vea,Vea,AR-G,-27.788601,-64.261200,9,887
Vea,Vea,AR-G,-27.778601,-64.257797,9,13
Vea,Vea,AR-G,-27.729799,-64.243599,9,730
Vea,Vea,AR-H,-27.455099,-58.991299,9,674
Vea,Vea,AR-J,-31.566700,-68.532303,9,815
Vea,Vea,AR-J,-31.538900,-68.555603,9,413
Vea,Vea,AR-J,-31.535801,-68.514198,9,415
Vea,Vea,AR-J,-31.535700,-68.524399,9,417
Vea,Vea,AR-J,-31.530899,-68.521004,9,194
Vea,Vea,AR-J,-31.529200,-68.587700,9,544
Vea,Vea,AR-J,-31.527800,-68.567101,9,193
Vea,Vea,AR-J,-31.523500,-68.536499,9,408
Vea,Vea,AR-J,-31.517200,-68.525902,9,410
Vea,Vea,AR-K,-28.472601,-65.778198,9,769
Vea,Vea,AR-K,-28.465000,-65.801201,9,550
Vea,Vea,AR-K,-28.460300,-65.772797,9,243
Vea,Vea,AR-K,-28.448000,-65.718697,9,242
Vea,Vea,AR-M,-35.475201,-69.591599,9,914
Vea,Vea,AR-M,-34.966599,-67.699997,9,803
Vea,Vea,AR-M,-34.624199,-68.333900,9,868
Vea,Vea,AR-M,-34.620499,-68.317101,9,584
Vea,Vea,AR-M,-34.612801,-68.340302,9,191
Vea,Vea,AR-M,-33.776299,-69.061996,9,548
Vea,Vea,AR-M,-33.363602,-69.143600,9,545
Vea,Vea,AR-M,-33.086498,-68.461899,9,399
Vea,Vea,AR-M,-33.086300,-68.480698,9,183
Vea,Vea,AR-M,-33.081799,-68.472198,9,182
Vea,Vea,AR-M,-33.070801,-68.472900,9,184
Vea,Vea,AR-M,-33.035900,-68.878998,9,220
Vea,Vea,AR-M,-33.032501,-68.877701,9,185
Vea,Vea,AR-M,-32.982399,-68.788300,9,187
Vea,Vea,AR-M,-32.979801,-68.858200,9,5225
Vea,Vea,AR-M,-32.955700,-68.857697,9,192
Vea,Vea,AR-M,-32.941399,-68.848297,9,176
Vea,Vea,AR-M,-32.939301,-68.834702,9,171
Vea,Vea,AR-M,-32.917400,-68.846100,9,170
Vea,Vea,AR-M,-32.916901,-68.837997,9,5222
Vea,Vea,AR-M,-32.914001,-68.822800,9,857
Vea,Vea,AR-M,-32.912701,-68.876198,9,175
Vea,Vea,AR-M,-32.912201,-68.785797,9,401
Vea,Vea,AR-M,-32.906200,-68.782898,9,398
Vea,Vea,AR-M,-32.903900,-68.803398,9,173
Vea,Vea,AR-M,-32.902901,-68.832901,9,400
Vea,Vea,AR-M,-32.901798,-68.797096,9,189
Vea,Vea,AR-M,-32.899700,-68.859802,9,188
Vea,Vea,AR-M,-32.894199,-68.789001,9,172
Vea,Vea,AR-M,-32.889702,-68.859001,9,174
Vea,Vea,AR-M,-32.888401,-68.825203,9,196
Vea,Vea,AR-M,-32.882099,-68.841499,9,402
Vea,Vea,AR-M,-32.875999,-68.883598,9,546
Vea,Vea,AR-M,-32.870701,-68.833702,9,180
Vea,Vea,AR-M,-32.868099,-68.856400,9,855
Vea,Vea,AR-M,-32.862801,-68.822197,9,190
Vea,Vea,AR-M,-32.851200,-68.841202,9,179
Vea,Vea,AR-M,-32.841099,-68.821297,9,856
Vea,Vea,AR-Q,-38.959599,-68.092499,9,5216
Vea,Vea,AR-Q,-38.956200,-68.066399,9,902
Vea,Vea,AR-R,-39.045101,-67.577797,9,910
Vea,Vea,AR-R,-39.019600,-67.585999,9,901
Vea,Vea,AR-R,-38.938702,-67.988998,9,433
Vea,Vea,AR-S,-33.766602,-61.966599,9,953
Vea,Vea,AR-S,-32.922298,-60.803398,9,430
Vea,Vea,AR-S,-32.909401,-60.685001,9,5218
Vea,Vea,AR-T,-27.588900,-65.620201,9,906
Vea,Vea,AR-T,-27.350300,-65.600800,9,904
Vea,Vea,AR-T,-27.169901,-65.499901,9,903
Vea,Vea,AR-T,-26.839800,-65.222801,9,134
Vea,Vea,AR-T,-26.837299,-65.209999,9,71
Vea,Vea,AR-T,-26.832800,-65.228203,9,660
Vea,Vea,AR-T,-26.825500,-65.216797,9,125
Vea,Vea,AR-T,-26.823400,-65.240402,9,73
Vea,Vea,AR-T,-26.822901,-65.177002,9,958
Vea,Vea,AR-T,-26.822001,-65.261497,9,5227
Vea,Vea,AR-T,-26.814899,-65.282501,9,70
Vea,Vea,AR-T,-26.809401,-65.247902,9,72
Vea,Vea,AR-U,-45.873299,-67.493500,9,5277
Vea,Vea,AR-U,-43.264801,-65.279701,9,752
Vea,Vea,AR-U,-42.768299,-65.039001,9,706
Vea,Vea,AR-W,-29.705799,-57.097500,9,691
Vea,Vea,AR-W,-29.136999,-59.264599,9,688
Vea,Vea,AR-X,-33.138302,-64.353798,9,479
Vea,Vea,AR-X,-33.116001,-64.350899,9,113
Vea,Vea,AR-X,-33.110500,-64.340103,9,195
Vea,Vea,AR-X,-32.698101,-62.104599,9,503
Vea,Vea,AR-X,-32.618999,-62.693802,9,478
Vea,Vea,AR-X,-32.408600,-63.256500,9,232
Vea,Vea,AR-X,-32.174000,-64.109398,9,690
Vea,Vea,AR-X,-31.655899,-64.409897,9,954
Vea,Vea,AR-X,-31.651199,-64.426903,9,725
Vea,Vea,AR-X,-31.453600,-64.206200,9,466
Vea,Vea,AR-X,-31.450701,-64.176697,9,460
Vea,Vea,AR-X,-31.447800,-64.198997,9,28
Vea,Vea,AR-X,-31.445000,-64.186798,9,472
Vea,Vea,AR-X,-31.436701,-64.500702,9,448
Vea,Vea,AR-X,-31.433300,-64.156799,9,453
Vea,Vea,AR-X,-31.430300,-64.219002,9,437
Vea,Vea,AR-X,-31.428801,-62.089401,9,464
Vea,Vea,AR-X,-31.427700,-64.188004,9,441
Vea,Vea,AR-X,-31.425200,-64.184799,9,435
Vea,Vea,AR-X,-31.423500,-64.147202,9,432
Vea,Vea,AR-X,-31.422501,-64.182297,9,440
Vea,Vea,AR-X,-31.418800,-64.495102,9,233
Vea,Vea,AR-X,-31.413700,-64.165604,9,473
Vea,Vea,AR-X,-31.413000,-64.485199,9,449
Vea,Vea,AR-X,-31.412600,-64.161598,9,451
Vea,Vea,AR-X,-31.410801,-64.192703,9,439
Vea,Vea,AR-X,-31.405399,-64.211899,9,455
Vea,Vea,AR-X,-31.403400,-64.165497,9,32
Vea,Vea,AR-X,-31.398100,-64.182503,9,33
Vea,Vea,AR-X,-31.380600,-64.222900,9,436
Vea,Vea,AR-X,-31.380199,-64.214699,9,60
Vea,Vea,AR-X,-31.379601,-64.175598,9,114
Vea,Vea,AR-X,-31.367001,-64.219398,9,468
Vea,Vea,AR-X,-31.363001,-64.236702,9,29
Vea,Vea,AR-X,-31.352699,-64.246201,9,475
Vea,Vea,AR-X,-31.346800,-64.280502,9,709
Vea,Vea,AR-X,-31.345100,-64.338799,9,485
Vea,Vea,AR-X,-31.301500,-64.285599,9,583
Vea,Vea,AR-X,-31.244499,-64.465897,9,450
Vea,Vea,AR-X,-31.183300,-64.333298,9,843
Vea,Vea,AR-X,-31.093000,-64.483002,9,452
Vea,Vea,AR-X,-30.980400,-64.096001,9,456
Vea,Vea,AR-X,-30.724899,-64.800499,9,842
Vea,Vea,AR-Y,-24.187201,-65.320396,9,645
Vea,Vea,AR-Y,-24.182899,-65.306297,9,646
Vea,Vea,AR-Y,-23.813700,-64.793404,9,729
